# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = bernoulli_2.data.R
# init = 2 (Default)
# random
#   seed = 1207203894
# output
#   file = bernoulli_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-8.11331,1,1.17855,1,1,0,0.47214
-8.11331,0.347369,1.17855,1,1,0,0.47214
-7.70177,1,1.17855,1,1,0,0.38292
-7.6614,0.94538,1.17855,2,3,0,0.363071
-8.17019,0.855334,1.17855,2,3,0,0.205435
-8.07161,1,1.17855,1,1,0,0.216612
-7.73988,1,1.17855,1,1,0,0.274075
-8.36047,0.837277,1.17855,2,3,0,0.505255
-8.00206,1,1.17855,1,1,0,0.454399
-11.2158,0.258332,1.17855,2,3,0,0.070038
-8.45845,0.985169,1.17855,2,3,0,0.17907
-8.80973,0.977461,1.17855,2,3,0,0.154691
-8.5522,1,1.17855,2,3,0,0.17191
-7.77534,0.924459,1.17855,2,3,0,0.406748
-7.68831,0.882298,1.17855,2,3,0,0.291252
-7.79317,0.925027,1.17855,2,3,0,0.411489
-7.74637,1,1.17855,1,1,0,0.398362
-7.64105,0.992942,1.17855,2,3,0,0.323059
-7.69746,0.986321,1.17855,2,3,0,0.287675
-7.77753,0.991713,1.17855,2,3,0,0.407346
-7.89045,0.987174,1.17855,2,3,0,0.433657
-7.79357,1,1.17855,1,1,0,0.411592
-7.80633,0.758999,1.17855,2,3,0,0.414821
-7.63872,1,1.17855,2,3,0,0.337859
-7.71152,0.958809,1.17855,2,3,0,0.282716
-7.71152,0.636733,1.17855,2,3,0,0.282716
-7.84472,0.963255,1.17855,1,1,0,0.25036
-8.18245,0.96802,1.17855,2,3,0,0.482135
-8.93708,0.764624,1.17855,1,1,0,0.564476
-7.88955,1,1.17855,1,1,0,0.433474
-10.0321,0.469383,1.17855,1,1,0,0.64457
-8.37093,1,1.17855,2,3,0,0.506518
-7.944,1,1.17855,2,3,0,0.233749
-8.2153,0.915695,1.17855,2,3,0,0.486661
-7.66281,1,1.17855,2,3,0,0.363972
-7.66281,0.514408,1.17855,2,3,0,0.363972
-7.64911,1,1.17855,1,1,0,0.353652
-8.1233,0.712822,1.17855,2,3,0,0.473626
-8.64906,0.829129,1.17855,1,1,0,0.537183
-10.7541,0.488621,1.17855,1,1,0,0.684964
-10.1431,1,1.17855,2,3,0,0.651278
-8.86084,1,1.17855,1,1,0,0.557605
-7.90751,1,1.17855,1,1,0,0.437083
-7.83711,1,1.17855,1,1,0,0.422151
-7.74762,1,1.17855,1,1,0,0.398745
-8.74458,0.704557,1.17855,1,1,0,0.546656
-8.77561,0.989087,1.17855,1,1,0,0.549638
-9.23435,0.851678,1.17855,1,1,0,0.589294
-7.66792,0.675505,1.17855,2,3,0,0.367039
-8.54321,0.787136,1.17855,2,3,0,0.526109
-7.98742,1,1.17855,1,1,0,0.451877
-7.7412,1,1.17855,2,3,0,0.396754
-7.70518,1,1.17855,1,1,0,0.384258
-7.70518,0.410852,1.17855,2,3,0,0.384258
-7.99346,0.905393,1.17855,1,1,0,0.452924
-7.63835,1,1.17855,2,3,0,0.33594
-8.63928,0.754686,1.17855,2,3,0,0.165722
-9.22359,0.898747,1.17855,1,1,0,0.132415
-7.73068,1,1.17855,2,3,0,0.276717
-7.73068,0.332761,1.17855,2,3,0,0.276717
-7.65706,1,1.17855,1,1,0,0.307252
-7.69258,0.839672,1.17855,2,3,0,0.379135
-9.69833,0.512211,1.17855,2,3,0,0.112336
-10.7287,0.877826,1.17855,1,1,0,0.081008
-12.1932,0.875114,1.17855,1,1,0,0.0528848
-11.0339,1,1.17855,1,1,0,0.0739105
-8.31757,1,1.17855,2,3,0,0.499976
-7.63833,0.866789,1.17855,2,3,0,0.330912
-7.82021,0.891757,1.17855,2,3,0,0.255148
-7.64356,0.946301,1.17855,2,3,0,0.319312
-7.85692,0.948553,1.17855,2,3,0,0.248099
-7.643,1,1.17855,2,3,0,0.320056
-10.0331,0.647025,1.17855,2,3,0,0.100651
-8.13228,0.999402,1.17855,2,3,0,0.209563
-7.90474,1,1.17855,1,1,0,0.239873
-7.6562,0.966104,1.17855,2,3,0,0.359487
-7.69105,0.988506,1.17855,1,1,0,0.378474
-8.15986,0.8507,1.17855,1,1,0,0.478943
-7.67727,0.989599,1.17855,2,3,0,0.296062
-8.00082,0.907793,1.17855,2,3,0,0.225665
-8.00082,0.905394,1.17855,1,1,0,0.225665
-10.0317,0.69308,1.17855,2,3,0,0.100696
-9.81824,1,1.17855,1,1,0,0.107949
-8.29556,0.984756,1.17855,2,3,0,0.193015
-7.77069,0.95952,1.17855,2,3,0,0.266077
-7.91158,0.962588,1.17855,1,1,0,0.23877
-8.06011,0.573884,1.17855,2,3,0,0.218017
-8.46777,0.879883,1.17855,2,3,0,0.517792
-7.6922,1,1.17855,2,3,0,0.378972
-7.68799,1,1.17855,1,1,0,0.377127
-7.65007,1,1.17855,1,1,0,0.354537
-8.45,0.788638,1.17855,2,3,0,0.179744
-7.66343,0.908624,1.17855,2,3,0,0.364358
-8.24166,0.855537,1.17855,2,3,0,0.490199
-8.72091,0.843063,1.17855,1,1,0,0.544352
-7.63899,1,1.17855,2,3,0,0.327823
-8.2291,0.463103,1.17855,2,3,0,0.199382
-7.71715,0.966275,1.17855,2,3,0,0.280874
-7.63817,0.999262,1.17855,2,3,0,0.333635
-7.88687,0.935343,1.17855,2,3,0,0.242837
-7.7009,0.87768,1.17855,2,3,0,0.28641
-7.63851,0.998763,1.17855,2,3,0,0.336899
-7.84741,0.944475,1.17855,2,3,0,0.249855
-8.07999,0.97678,1.17855,2,3,0,0.467065
-9.7386,0.772137,1.17855,2,3,0,0.625799
-8.71325,1,1.17855,1,1,0,0.5436
-7.97736,1,1.17855,2,3,0,0.450112
-7.69325,1,1.17855,1,1,0,0.379419
-7.69325,0.745699,1.17855,2,3,0,0.379419
-8.03722,0.878563,1.17855,2,3,0,0.220886
-7.95977,0.938584,1.17855,2,3,0,0.23142
-7.98666,0.993236,1.17855,1,1,0,0.227604
-8.8988,0.769899,1.17855,2,3,0,0.561055
-9.90454,0.708167,1.17855,1,1,0,0.636605
-8.3425,1,1.17855,1,1,0,0.503063
-9.02436,0.785197,1.17855,1,1,0,0.572071
-9.02436,0.267803,1.17855,1,1,0,0.572071
-7.79635,1,1.17855,1,1,0,0.412307
-7.71523,0.850838,1.17855,2,3,0,0.281492
-7.81687,0.895221,1.17855,2,3,0,0.417398
-8.06645,0.9161,1.17855,1,1,0,0.464949
-8.34737,0.613822,1.17855,2,3,0,0.188344
-7.92085,1,1.17855,1,1,0,0.237299
-7.64382,0.934836,1.17855,2,3,0,0.31898
-7.70444,0.974631,1.17855,2,3,0,0.285143
-7.81171,0.962099,1.17855,2,3,0,0.416146
-11.2334,0.383206,1.17855,2,3,0,0.708191
-10.8631,1,1.17855,1,1,0,0.690467
-7.639,1,1.17855,2,3,0,0.327806
-7.91319,0.930953,1.17855,2,3,0,0.238512
-7.68152,0.977638,1.17855,2,3,0,0.374133
-7.63974,0.998948,1.17855,2,3,0,0.325732
-7.69371,0.984953,1.17855,2,3,0,0.379616
-7.64919,1,1.17855,1,1,0,0.353727
-7.85723,0.939143,1.17855,2,3,0,0.248042
-8.37256,0.879925,1.17855,1,1,0,0.186157
-7.77323,1,1.17855,2,3,0,0.265464
-7.80137,0.992256,1.17855,1,1,0,0.259081
-8.10627,0.97454,1.17855,2,3,0,0.212514
-8.66693,0.883259,1.17855,1,1,0,0.163841
-8.59799,1,1.17855,2,3,0,0.168605
-8.10332,1,1.17855,1,1,0,0.212855
-7.81842,1,1.17855,1,1,0,0.25551
-8.16653,0.900163,1.17855,2,3,0,0.479892
-8.85041,0.783946,1.17855,1,1,0,0.556647
-8.83954,1,1.17855,2,3,0,0.555644
-8.74268,1,1.17855,1,1,0,0.546473
-8.74268,0.31525,1.17855,1,1,0,0.546473
-9.88207,0.674749,1.17855,1,1,0,0.635172
-7.84963,1,1.17855,1,1,0,0.424973
-7.64517,1,1.17855,2,3,0,0.349559
-7.79466,0.956503,1.17855,2,3,0,0.260544
-7.64113,0.998318,1.17855,2,3,0,0.34385
-7.6853,0.970798,1.17855,2,3,0,0.375906
-7.68081,1,1.17855,1,1,0,0.373796
-7.99584,0.897791,1.17855,1,1,0,0.453333
-7.89873,1,1.17855,1,1,0,0.435333
-7.66623,1,1.17855,1,1,0,0.366053
-9.11078,0.669914,1.17855,2,3,0,0.579329
-10.3435,0.660645,1.17855,1,1,0,0.662899
-9.05024,1,1.17855,1,1,0,0.574272
-7.71172,0.925584,1.17855,2,3,0,0.28265
-7.69488,0.970661,1.17855,2,3,0,0.288651
-7.71385,0.994493,1.17855,1,1,0,0.281944
-8.16744,0.87762,1.17855,2,3,0,0.480021
-7.88706,1,1.17855,1,1,0,0.432964
-7.6997,1,1.17855,1,1,0,0.382093
-7.63845,0.999814,1.17855,2,3,0,0.330138
-7.95534,0.916582,1.17855,2,3,0,0.446158
-8.61633,0.790536,1.17855,1,1,0,0.533828
-8.04768,0.905649,1.17855,2,3,0,0.219563
-8.01339,1,1.17855,1,1,0,0.223982
-8.65595,0.827009,1.17855,2,3,0,0.537882
-10.042,0.619735,1.17855,1,1,0,0.645175
-8.33714,1,1.17855,1,1,0,0.502404
-7.81497,1,1.17855,2,3,0,0.416939
-8.20056,0.948596,1.17855,2,3,0,0.484646
-8.20056,0.957604,1.17855,1,1,0,0.484646
-7.6382,1,1.17855,2,3,0,0.334422
-7.65345,0.978834,1.17855,2,3,0,0.357388
-7.63882,0.971504,1.17855,2,3,0,0.338243
-7.82193,0.907478,1.17855,2,3,0,0.418609
-7.72177,1,1.17855,2,3,0,0.390337
-7.85025,0.986884,1.17855,2,3,0,0.249325
-7.72482,1,1.17855,1,1,0,0.278472
-7.6499,1,1.17855,2,3,0,0.312713
-7.68437,0.995972,1.17855,2,3,0,0.292896
# 
#  Elapsed Time: 0.018712 seconds (Warm-up)
#                0.037137 seconds (Sampling)
#                0.055849 seconds (Total)
# 
